Unidades: €/MW;;
Informação acedida em: 30/06/2025 15:32:26;;
Data;Hora;Portugal
16/08/2019;3;44.00
16/08/2019;4;43.60
16/08/2019;5;43.61
16/08/2019;6;44.00
16/08/2019;7;41.64
16/08/2019;8;42.23
16/08/2019;9;43.70
16/08/2019;10;45.04
16/08/2019;11;44.94
16/08/2019;12;46.01
16/08/2019;13;47.02
16/08/2019;14;47.50
16/08/2019;15;46.01
16/08/2019;16;43.52
16/08/2019;17;42.66
16/08/2019;18;42.09
16/08/2019;19;42.23
16/08/2019;20;42.67
16/08/2019;21;44.53
16/08/2019;22;48.10
16/08/2019;23;47.40
16/08/2019;24;44.98
17/08/2019;1;45.27
17/08/2019;2;45.25
17/08/2019;3;43.64
17/08/2019;4;43.11
17/08/2019;5;42.73
17/08/2019;6;43.05
17/08/2019;7;41.49
17/08/2019;8;38.01
17/08/2019;9;41.25
17/08/2019;10;42.01
17/08/2019;11;41.81
17/08/2019;12;43.57
17/08/2019;13;44.01
17/08/2019;14;44.01
17/08/2019;15;42.20
17/08/2019;16;39.01
17/08/2019;17;37.67
17/08/2019;18;37.00
17/08/2019;19;37.12
17/08/2019;20;38.00
17/08/2019;21;42.00
17/08/2019;22;47.40
17/08/2019;23;45.98
17/08/2019;24;40.19
18/08/2019;1;42.80
18/08/2019;2;36.74
18/08/2019;3;35.27
18/08/2019;4;34.93
18/08/2019;5;35.02
18/08/2019;6;36.69
18/08/2019;7;36.79
18/08/2019;8;36.69
18/08/2019;9;38.01
18/08/2019;10;40.00
18/08/2019;11;39.39
18/08/2019;12;40.00
18/08/2019;13;40.63
18/08/2019;14;41.89
18/08/2019;15;41.17
18/08/2019;16;38.01
18/08/2019;17;37.00
18/08/2019;18;36.00
18/08/2019;19;35.59
18/08/2019;20;36.48
18/08/2019;21;37.23
18/08/2019;22;47.26
18/08/2019;23;47.51
18/08/2019;24;42.00
19/08/2019;1;40.00
19/08/2019;2;35.69
19/08/2019;3;33.93
19/08/2019;4;33.25
19/08/2019;5;33.25
19/08/2019;6;33.75
19/08/2019;7;35.69
19/08/2019;8;39.05
19/08/2019;9;42.01
19/08/2019;10;44.40
19/08/2019;11;45.00
19/08/2019;12;45.51
19/08/2019;13;47.26
19/08/2019;14;48.37
19/08/2019;15;47.51
19/08/2019;16;45.41
19/08/2019;17;45.00
19/08/2019;18;43.18
19/08/2019;19;43.07
19/08/2019;20;42.17
19/08/2019;21;42.35
19/08/2019;22;47.02
19/08/2019;23;43.04
19/08/2019;24;39.62
20/08/2019;1;35.58
20/08/2019;2;34.00
20/08/2019;3;33.33
20/08/2019;4;33.00
20/08/2019;5;32.67
20/08/2019;6;33.00
20/08/2019;7;34.02
20/08/2019;8;36.15
20/08/2019;9;40.49
20/08/2019;10;41.02
20/08/2019;11;39.75
20/08/2019;12;41.66
20/08/2019;13;42.73
20/08/2019;14;46.25
20/08/2019;15;46.25
20/08/2019;16;45.05
20/08/2019;17;45.17
20/08/2019;18;44.73
20/08/2019;19;42.73
20/08/2019;20;42.41
20/08/2019;21;42.53
20/08/2019;22;47.10
20/08/2019;23;42.94
20/08/2019;24;38.05
21/08/2019;1;34.36
21/08/2019;2;33.27
21/08/2019;3;32.48
21/08/2019;4;32.00
21/08/2019;5;32.00
21/08/2019;6;33.00
21/08/2019;7;34.00
21/08/2019;8;35.57
21/08/2019;9;40.55
21/08/2019;10;43.00
21/08/2019;11;42.98
21/08/2019;12;44.98
21/08/2019;13;46.50
21/08/2019;14;47.27
21/08/2019;15;47.26
21/08/2019;16;46.25
21/08/2019;17;46.25
21/08/2019;18;46.25
21/08/2019;19;45.01
21/08/2019;20;45.00
21/08/2019;21;45.25
21/08/2019;22;47.50
21/08/2019;23;44.76
21/08/2019;24;41.26
22/08/2019;1;41.81
22/08/2019;2;33.70
22/08/2019;3;32.54
22/08/2019;4;32.09
22/08/2019;5;32.00
22/08/2019;6;32.09
22/08/2019;7;33.70
22/08/2019;8;37.64
22/08/2019;9;40.64
22/08/2019;10;41.51
22/08/2019;11;41.51
22/08/2019;12;42.73
22/08/2019;13;44.00
22/08/2019;14;46.04
22/08/2019;15;45.54
22/08/2019;16;44.96
22/08/2019;17;45.00
22/08/2019;18;45.11
22/08/2019;19;45.01
22/08/2019;20;45.11
22/08/2019;21;45.25
22/08/2019;22;47.04
22/08/2019;23;45.42
22/08/2019;24;43.50
23/08/2019;1;41.09
23/08/2019;2;34.92
23/08/2019;3;35.96
23/08/2019;4;34.00
23/08/2019;5;33.50
23/08/2019;6;35.00
23/08/2019;7;39.66
23/08/2019;8;40.75
23/08/2019;9;42.24
23/08/2019;10;42.01
23/08/2019;11;41.51
23/08/2019;12;42.00
23/08/2019;13;42.21
23/08/2019;14;43.60
23/08/2019;15;44.55
23/08/2019;16;43.99
23/08/2019;17;43.78
23/08/2019;18;43.98
23/08/2019;19;44.55
23/08/2019;20;44.33
23/08/2019;21;45.01
23/08/2019;22;46.18
23/08/2019;23;45.21
23/08/2019;24;43.75
24/08/2019;1;44.01
24/08/2019;2;43.50
24/08/2019;3;42.49
24/08/2019;4;42.50
24/08/2019;5;42.90
24/08/2019;6;42.90
24/08/2019;7;41.00
24/08/2019;8;40.94
24/08/2019;9;42.24
24/08/2019;10;42.75
24/08/2019;11;40.97
24/08/2019;12;40.85
24/08/2019;13;41.72
24/08/2019;14;43.30
24/08/2019;15;42.40
24/08/2019;16;41.05
24/08/2019;17;39.52
24/08/2019;18;39.00
24/08/2019;19;39.84
24/08/2019;20;42.46
24/08/2019;21;42.91
24/08/2019;22;44.80
24/08/2019;23;43.80
24/08/2019;24;43.50
25/08/2019;1;43.60
25/08/2019;2;42.50
25/08/2019;3;42.50
25/08/2019;4;41.62
25/08/2019;5;41.62
25/08/2019;6;41.62
25/08/2019;7;36.11
25/08/2019;8;34.57
25/08/2019;9;36.13
25/08/2019;10;38.50
25/08/2019;11;36.84
25/08/2019;12;36.15
25/08/2019;13;37.80
25/08/2019;14;40.22
25/08/2019;15;40.42
25/08/2019;16;36.13
25/08/2019;17;35.50
25/08/2019;18;35.00
25/08/2019;19;35.00
25/08/2019;20;36.12
25/08/2019;21;40.18
25/08/2019;22;45.21
25/08/2019;23;45.60
25/08/2019;24;43.80
26/08/2019;1;45.75
26/08/2019;2;39.00
26/08/2019;3;34.80
26/08/2019;4;34.70
26/08/2019;5;34.70
26/08/2019;6;35.20
26/08/2019;7;40.73
26/08/2019;8;40.73
26/08/2019;9;45.32
26/08/2019;10;46.38
26/08/2019;11;45.70
26/08/2019;12;43.74
26/08/2019;13;42.25
26/08/2019;14;43.45
26/08/2019;15;42.42
26/08/2019;16;43.46
26/08/2019;17;43.46
26/08/2019;18;46.27
26/08/2019;19;47.87
26/08/2019;20;48.60
26/08/2019;21;47.87
26/08/2019;22;49.06
26/08/2019;23;47.87
26/08/2019;24;46.90
27/08/2019;1;50.69
27/08/2019;2;50.20
27/08/2019;3;49.20
27/08/2019;4;49.20
27/08/2019;5;49.10
27/08/2019;6;49.19
27/08/2019;7;49.20
27/08/2019;8;50.40
27/08/2019;9;53.69
27/08/2019;10;53.53
27/08/2019;11;50.95
27/08/2019;12;49.87
27/08/2019;13;49.90
27/08/2019;14;50.20
27/08/2019;15;49.36
27/08/2019;16;48.59
27/08/2019;17;48.10
27/08/2019;18;51.22
27/08/2019;19;51.50
27/08/2019;20;51.20
27/08/2019;21;52.60
27/08/2019;22;51.20
27/08/2019;23;49.19
27/08/2019;24;49.19
28/08/2019;1;51.59
28/08/2019;2;50.38
28/08/2019;3;49.99
28/08/2019;4;49.99
28/08/2019;5;49.89
28/08/2019;6;49.97
28/08/2019;7;49.99
28/08/2019;8;50.39
28/08/2019;9;50.59
28/08/2019;10;52.99
28/08/2019;11;52.79
28/08/2019;12;51.70
28/08/2019;13;51.09
28/08/2019;14;51.49
28/08/2019;15;50.59
28/08/2019;16;49.99
28/08/2019;17;49.95
28/08/2019;18;52.90
28/08/2019;19;52.90
28/08/2019;20;52.79
28/08/2019;21;53.06
28/08/2019;22;53.84
28/08/2019;23;50.79
28/08/2019;24;49.00
29/08/2019;1;50.99
29/08/2019;2;50.29
29/08/2019;3;48.32
29/08/2019;4;47.50
29/08/2019;5;47.29
29/08/2019;6;48.01
29/08/2019;7;47.50
29/08/2019;8;48.50
29/08/2019;9;51.99
29/08/2019;10;53.59
29/08/2019;11;51.90
29/08/2019;12;50.39
29/08/2019;13;50.49
29/08/2019;14;50.49
29/08/2019;15;50.69
29/08/2019;16;50.38
29/08/2019;17;50.00
29/08/2019;18;50.29
29/08/2019;19;50.49
29/08/2019;20;50.74
29/08/2019;21;50.79
29/08/2019;22;50.96
29/08/2019;23;49.94
29/08/2019;24;50.04
30/08/2019;1;50.29
30/08/2019;2;50.10
30/08/2019;3;47.73
30/08/2019;4;47.31
30/08/2019;5;47.00
30/08/2019;6;47.15
30/08/2019;7;48.89
30/08/2019;8;49.94
30/08/2019;9;50.40
30/08/2019;10;50.00
30/08/2019;11;49.35
30/08/2019;12;49.51
30/08/2019;13;49.94
30/08/2019;14;50.05
30/08/2019;15;49.94
30/08/2019;16;48.00
30/08/2019;17;48.30
30/08/2019;18;49.92
30/08/2019;19;50.49
30/08/2019;20;52.34
30/08/2019;21;52.49
30/08/2019;22;51.51
30/08/2019;23;48.65
30/08/2019;24;46.02
31/08/2019;1;48.29
31/08/2019;2;48.29
31/08/2019;3;47.07
31/08/2019;4;47.02
31/08/2019;5;46.09
31/08/2019;6;46.00
31/08/2019;7;41.28
31/08/2019;8;39.52
31/08/2019;9;39.51
31/08/2019;10;41.07
31/08/2019;11;40.13
31/08/2019;12;41.28
31/08/2019;13;42.27
31/08/2019;14;43.07
31/08/2019;15;43.93
31/08/2019;16;43.01
31/08/2019;17;42.01
31/08/2019;18;41.08
31/08/2019;19;44.49
31/08/2019;20;44.80
31/08/2019;21;45.66
31/08/2019;22;46.66
31/08/2019;23;44.80
31/08/2019;24;44.80
01/09/2019;1;46.53
01/09/2019;2;42.01
01/09/2019;3;40.00
01/09/2019;4;41.42
01/09/2019;5;41.08
01/09/2019;6;41.81
01/09/2019;7;38.39
01/09/2019;8;36.52
01/09/2019;9;36.50
01/09/2019;10;37.90
01/09/2019;11;36.13
01/09/2019;12;38.00
01/09/2019;13;38.00
01/09/2019;14;42.59
01/09/2019;15;41.82
01/09/2019;16;38.00
01/09/2019;17;36.00
01/09/2019;18;34.00
01/09/2019;19;34.07
01/09/2019;20;36.52
01/09/2019;21;39.67
01/09/2019;22;47.19
01/09/2019;23;42.00
01/09/2019;24;37.50
02/09/2019;1;33.00
02/09/2019;2;30.50
02/09/2019;3;25.96
02/09/2019;4;25.00
02/09/2019;5;25.63
02/09/2019;6;27.06
02/09/2019;7;34.58
02/09/2019;8;46.09
02/09/2019;9;49.55
02/09/2019;10;48.29
02/09/2019;11;44.07
02/09/2019;12;41.81
02/09/2019;13;39.10
02/09/2019;14;41.16
02/09/2019;15;40.00
02/09/2019;16;40.74
02/09/2019;17;42.60
02/09/2019;18;43.98
02/09/2019;19;45.41
02/09/2019;20;49.55
02/09/2019;21;49.78
02/09/2019;22;46.92
02/09/2019;23;40.76
02/09/2019;24;35.27
03/09/2019;1;33.75
03/09/2019;2;32.95
03/09/2019;3;32.90
03/09/2019;4;32.95
03/09/2019;5;33.00
03/09/2019;6;33.75
03/09/2019;7;40.46
03/09/2019;8;45.90
03/09/2019;9;42.42
03/09/2019;10;46.08
03/09/2019;11;46.89
03/09/2019;12;46.90
03/09/2019;13;48.07
03/09/2019;14;49.00
03/09/2019;15;46.90
03/09/2019;16;46.50
03/09/2019;17;46.09
03/09/2019;18;46.90
03/09/2019;19;47.79
03/09/2019;20;50.83
03/09/2019;21;51.22
03/09/2019;22;49.64
03/09/2019;23;47.00
03/09/2019;24;45.90
04/09/2019;1;46.19
04/09/2019;2;44.90
04/09/2019;3;42.01
04/09/2019;4;43.65
04/09/2019;5;42.64
04/09/2019;6;43.07
04/09/2019;7;41.98
04/09/2019;8;45.78
04/09/2019;9;46.00
04/09/2019;10;46.73
04/09/2019;11;46.29
04/09/2019;12;46.09
04/09/2019;13;46.29
04/09/2019;14;46.69
04/09/2019;15;45.17
04/09/2019;16;42.66
04/09/2019;17;42.01
04/09/2019;18;41.07
04/09/2019;19;38.89
04/09/2019;20;39.90
04/09/2019;21;40.67
04/09/2019;22;41.98
04/09/2019;23;41.89
04/09/2019;24;38.88
05/09/2019;1;38.77
05/09/2019;2;32.58
05/09/2019;3;31.55
05/09/2019;4;31.01
05/09/2019;5;30.00
05/09/2019;6;30.00
05/09/2019;7;33.68
05/09/2019;8;39.62
05/09/2019;9;40.77
05/09/2019;10;40.46
05/09/2019;11;38.15
05/09/2019;12;37.50
05/09/2019;13;39.00
05/09/2019;14;41.21
05/09/2019;15;39.07
05/09/2019;16;39.51
05/09/2019;17;39.54
05/09/2019;18;40.46
05/09/2019;19;38.23
05/09/2019;20;40.14
05/09/2019;21;41.01
05/09/2019;22;43.65
05/09/2019;23;38.00
05/09/2019;24;33.00
06/09/2019;1;31.75
06/09/2019;2;28.50
06/09/2019;3;27.90
06/09/2019;4;27.00
06/09/2019;5;26.21
06/09/2019;6;27.10
06/09/2019;7;30.50
06/09/2019;8;38.23
06/09/2019;9;39.07
06/09/2019;10;39.02
06/09/2019;11;37.88
06/09/2019;12;38.00
06/09/2019;13;40.26
06/09/2019;14;41.40
06/09/2019;15;41.43
06/09/2019;16;41.06
06/09/2019;17;41.06
06/09/2019;18;40.74
06/09/2019;19;40.51
06/09/2019;20;40.46
06/09/2019;21;40.51
06/09/2019;22;41.06
06/09/2019;23;37.89
06/09/2019;24;34.07
07/09/2019;1;32.01
07/09/2019;2;30.00
07/09/2019;3;29.44
07/09/2019;4;28.00
07/09/2019;5;27.09
07/09/2019;6;27.10
07/09/2019;7;28.00
07/09/2019;8;30.50
07/09/2019;9;31.75
07/09/2019;10;37.51
07/09/2019;11;34.92
07/09/2019;12;36.99
07/09/2019;13;36.00
07/09/2019;14;35.05
07/09/2019;15;32.19
07/09/2019;16;31.75
07/09/2019;17;31.75
07/09/2019;18;31.75
07/09/2019;19;33.56
07/09/2019;20;35.79
07/09/2019;21;39.45
07/09/2019;22;40.26
07/09/2019;23;37.98
07/09/2019;24;34.78
08/09/2019;1;34.46
08/09/2019;2;32.61
08/09/2019;3;28.50
08/09/2019;4;27.10
08/09/2019;5;27.10
08/09/2019;6;27.90
08/09/2019;7;28.00
08/09/2019;8;29.07
08/09/2019;9;28.30
08/09/2019;10;32.00
08/09/2019;11;32.75
08/09/2019;12;35.00
08/09/2019;13;35.46
08/09/2019;14;36.64
08/09/2019;15;38.20
08/09/2019;16;35.50
08/09/2019;17;34.24
08/09/2019;18;33.88
08/09/2019;19;36.13
08/09/2019;20;41.06
08/09/2019;21;43.40
08/09/2019;22;45.49
08/09/2019;23;42.65
08/09/2019;24;40.01
09/09/2019;1;46.77
09/09/2019;2;45.78
09/09/2019;3;45.23
09/09/2019;4;44.94
09/09/2019;5;41.75
09/09/2019;6;39.81
09/09/2019;7;42.45
09/09/2019;8;47.00
09/09/2019;9;48.58
09/09/2019;10;50.07
09/09/2019;11;48.07
09/09/2019;12;46.77
09/09/2019;13;46.00
09/09/2019;14;45.23
09/09/2019;15;42.64
09/09/2019;16;42.23
09/09/2019;17;41.60
09/09/2019;18;43.31
09/09/2019;19;40.00
09/09/2019;20;40.09
09/09/2019;21;41.24
09/09/2019;22;43.00
09/09/2019;23;39.00
09/09/2019;24;34.35
10/09/2019;1;33.01
10/09/2019;2;32.45
10/09/2019;3;31.00
10/09/2019;4;29.00
10/09/2019;5;27.56
10/09/2019;6;28.00
10/09/2019;7;33.00
10/09/2019;8;37.54
10/09/2019;9;41.04
10/09/2019;10;41.00
10/09/2019;11;36.00
10/09/2019;12;32.60
10/09/2019;13;32.98
10/09/2019;14;32.88
10/09/2019;15;31.30
10/09/2019;16;32.01
10/09/2019;17;32.06
10/09/2019;18;34.01
10/09/2019;19;34.92
10/09/2019;20;37.58
10/09/2019;21;43.29
10/09/2019;22;42.75
10/09/2019;23;35.89
10/09/2019;24;31.70
11/09/2019;1;31.25
11/09/2019;2;30.23
11/09/2019;3;28.29
11/09/2019;4;26.10
11/09/2019;5;26.00
11/09/2019;6;26.07
11/09/2019;7;33.75
11/09/2019;8;35.56
11/09/2019;9;39.12
11/09/2019;10;39.82
11/09/2019;11;36.29
11/09/2019;12;33.94
11/09/2019;13;32.07
11/09/2019;14;34.20
11/09/2019;15;34.73
11/09/2019;16;35.72
11/09/2019;17;35.84
11/09/2019;18;35.00
11/09/2019;19;37.34
11/09/2019;20;39.67
11/09/2019;21;41.10
11/09/2019;22;42.00
11/09/2019;23;36.48
11/09/2019;24;36.00
12/09/2019;1;32.90
12/09/2019;2;30.00
12/09/2019;3;29.07
12/09/2019;4;28.75
12/09/2019;5;28.75
12/09/2019;6;29.55
12/09/2019;7;41.51
12/09/2019;8;43.57
12/09/2019;9;43.00
12/09/2019;10;44.10
12/09/2019;11;43.93
12/09/2019;12;41.97
12/09/2019;13;40.99
12/09/2019;14;41.51
12/09/2019;15;39.54
12/09/2019;16;40.51
12/09/2019;17;40.50
12/09/2019;18;39.90
12/09/2019;19;42.00
12/09/2019;20;42.57
12/09/2019;21;44.07
12/09/2019;22;41.51
12/09/2019;23;38.05
12/09/2019;24;37.50
13/09/2019;1;33.80
13/09/2019;2;31.25
13/09/2019;3;30.09
13/09/2019;4;30.00
13/09/2019;5;29.61
13/09/2019;6;30.01
13/09/2019;7;40.01
13/09/2019;8;43.98
13/09/2019;9;43.59
13/09/2019;10;44.69
13/09/2019;11;43.65
13/09/2019;12;42.21
13/09/2019;13;42.00
13/09/2019;14;41.01
13/09/2019;15;38.01
13/09/2019;16;36.25
13/09/2019;17;37.53
13/09/2019;18;42.01
13/09/2019;19;42.01
13/09/2019;20;42.42
13/09/2019;21;44.44
13/09/2019;22;44.91
13/09/2019;23;42.02
13/09/2019;24;39.00
14/09/2019;1;39.70
14/09/2019;2;32.50
14/09/2019;3;32.07
14/09/2019;4;31.09
14/09/2019;5;30.91
14/09/2019;6;30.61
14/09/2019;7;31.12
14/09/2019;8;32.30
14/09/2019;9;35.81
14/09/2019;10;41.77
14/09/2019;11;39.17
14/09/2019;12;39.17
14/09/2019;13;39.17
14/09/2019;14;39.90
14/09/2019;15;39.06
14/09/2019;16;35.48
14/09/2019;17;32.07
14/09/2019;18;35.48
14/09/2019;19;42.42
14/09/2019;20;43.92
14/09/2019;21;47.99
14/09/2019;22;44.05
14/09/2019;23;41.77
14/09/2019;24;36.10
15/09/2019;1;40.00
15/09/2019;2;36.05
15/09/2019;3;31.75
15/09/2019;4;31.50
15/09/2019;5;31.41
15/09/2019;6;31.50
15/09/2019;7;31.75
15/09/2019;8;31.75
15/09/2019;9;31.75
15/09/2019;10;36.56
15/09/2019;11;39.01
15/09/2019;12;39.01
15/09/2019;13;39.50
15/09/2019;14;39.77
15/09/2019;15;39.76
15/09/2019;16;36.53
15/09/2019;17;35.76
15/09/2019;18;36.00
15/09/2019;19;41.75
15/09/2019;20;43.96
15/09/2019;21;48.90
15/09/2019;22;50.00
15/09/2019;23;45.91
15/09/2019;24;43.51
16/09/2019;1;44.86
16/09/2019;2;44.08
16/09/2019;3;40.80
16/09/2019;4;39.50
16/09/2019;5;38.75
16/09/2019;6;39.98
16/09/2019;7;46.44
16/09/2019;8;49.93
16/09/2019;9;50.77
16/09/2019;10;52.30
16/09/2019;11;50.79
16/09/2019;12;50.82
16/09/2019;13;50.00
16/09/2019;14;50.32
16/09/2019;15;49.39
16/09/2019;16;48.91
16/09/2019;17;48.11
16/09/2019;18;50.67
16/09/2019;19;49.93
16/09/2019;20;50.79
16/09/2019;21;55.38
16/09/2019;22;51.09
16/09/2019;23;48.32
16/09/2019;24;49.68
17/09/2019;1;50.51
17/09/2019;2;50.51
17/09/2019;3;50.11
17/09/2019;4;49.88
17/09/2019;5;49.86
17/09/2019;6;50.11
17/09/2019;7;50.34
17/09/2019;8;50.91
17/09/2019;9;52.03
17/09/2019;10;50.76
17/09/2019;11;50.36
17/09/2019;12;49.90
17/09/2019;13;50.11
17/09/2019;14;50.11
17/09/2019;15;50.11
17/09/2019;16;49.88
17/09/2019;17;50.00
17/09/2019;18;50.11
17/09/2019;19;50.51
17/09/2019;20;50.34
17/09/2019;21;51.26
17/09/2019;22;52.01
17/09/2019;23;49.86
17/09/2019;24;50.11
18/09/2019;1;50.40
18/09/2019;2;49.03
18/09/2019;3;48.03
18/09/2019;4;47.67
18/09/2019;5;47.50
18/09/2019;6;47.67
18/09/2019;7;47.67
18/09/2019;8;49.95
18/09/2019;9;51.22
18/09/2019;10;51.07
18/09/2019;11;50.51
18/09/2019;12;50.10
18/09/2019;13;50.49
18/09/2019;14;50.80
18/09/2019;15;50.01
18/09/2019;16;50.03
18/09/2019;17;50.40
18/09/2019;18;50.98
18/09/2019;19;51.01
18/09/2019;20;52.27
18/09/2019;21;53.53
18/09/2019;22;54.74
18/09/2019;23;50.85
18/09/2019;24;49.86
19/09/2019;1;50.34
19/09/2019;2;49.51
19/09/2019;3;47.59
19/09/2019;4;46.50
19/09/2019;5;45.48
19/09/2019;6;47.10
19/09/2019;7;48.73
19/09/2019;8;51.79
19/09/2019;9;54.00
19/09/2019;10;52.00
19/09/2019;11;50.34
19/09/2019;12;50.30
19/09/2019;13;50.87
19/09/2019;14;51.00
19/09/2019;15;50.49
19/09/2019;16;50.34
19/09/2019;17;50.47
19/09/2019;18;50.65
19/09/2019;19;52.20
19/09/2019;20;55.07
19/09/2019;21;56.24
19/09/2019;22;53.53
19/09/2019;23;50.55
19/09/2019;24;49.51
20/09/2019;1;50.34
20/09/2019;2;49.07
20/09/2019;3;48.48
20/09/2019;4;47.07
20/09/2019;5;46.28
20/09/2019;6;46.89
20/09/2019;7;47.70
20/09/2019;8;52.05
20/09/2019;9;53.47
20/09/2019;10;52.09
20/09/2019;11;49.48
20/09/2019;12;48.67
20/09/2019;13;48.87
20/09/2019;14;48.69
20/09/2019;15;46.30
20/09/2019;16;45.13
20/09/2019;17;45.10
20/09/2019;18;46.30
20/09/2019;19;47.77
20/09/2019;20;50.75
20/09/2019;21;51.10
20/09/2019;22;49.70
20/09/2019;23;46.30
20/09/2019;24;46.50
21/09/2019;1;47.50
21/09/2019;2;46.46
21/09/2019;3;41.50
21/09/2019;4;39.08
21/09/2019;5;36.00
21/09/2019;6;35.09
21/09/2019;7;35.00
21/09/2019;8;35.24
21/09/2019;9;36.13
21/09/2019;10;40.86
21/09/2019;11;41.60
21/09/2019;12;40.85
21/09/2019;13;40.00
21/09/2019;14;39.00
21/09/2019;15;37.00
21/09/2019;16;35.00
21/09/2019;17;34.90
21/09/2019;18;35.00
21/09/2019;19;38.13
21/09/2019;20;44.60
21/09/2019;21;48.73
21/09/2019;22;49.69
21/09/2019;23;42.30
21/09/2019;24;37.00
22/09/2019;1;35.55
22/09/2019;2;34.60
22/09/2019;3;32.00
22/09/2019;4;30.32
22/09/2019;5;29.86
22/09/2019;6;30.32
22/09/2019;7;33.00
22/09/2019;8;34.45
22/09/2019;9;34.70
22/09/2019;10;35.55
22/09/2019;11;37.57
22/09/2019;12;35.55
22/09/2019;13;35.55
22/09/2019;14;35.55
22/09/2019;15;34.95
22/09/2019;16;34.70
22/09/2019;17;34.45
22/09/2019;18;34.99
22/09/2019;19;39.50
22/09/2019;20;45.00
22/09/2019;21;50.09
22/09/2019;22;55.32
22/09/2019;23;53.26
22/09/2019;24;49.49
23/09/2019;1;48.99
23/09/2019;2;42.26
23/09/2019;3;41.65
23/09/2019;4;40.86
23/09/2019;5;39.00
23/09/2019;6;41.48
23/09/2019;7;44.27
23/09/2019;8;48.99
23/09/2019;9;50.00
23/09/2019;10;50.20
23/09/2019;11;49.99
23/09/2019;12;48.93
23/09/2019;13;48.00
23/09/2019;14;45.77
23/09/2019;15;43.00
23/09/2019;16;41.75
23/09/2019;17;41.41
23/09/2019;18;45.00
23/09/2019;19;48.61
23/09/2019;20;50.51
23/09/2019;21;52.48
23/09/2019;22;49.81
23/09/2019;23;42.85
23/09/2019;24;41.00
24/09/2019;1;39.07
24/09/2019;2;35.55
24/09/2019;3;34.40
24/09/2019;4;33.91
24/09/2019;5;32.95
24/09/2019;6;34.40
24/09/2019;7;39.07
24/09/2019;8;49.75
24/09/2019;9;50.01
24/09/2019;10;50.26
24/09/2019;11;49.20
24/09/2019;12;48.19
24/09/2019;13;44.97
24/09/2019;14;42.23
24/09/2019;15;40.01
24/09/2019;16;39.57
24/09/2019;17;39.91
24/09/2019;18;41.80
24/09/2019;19;47.24
24/09/2019;20;50.00
24/09/2019;21;52.48
24/09/2019;22;49.76
24/09/2019;23;44.95
24/09/2019;24;42.12
25/09/2019;1;39.00
25/09/2019;2;35.76
25/09/2019;3;35.27
25/09/2019;4;34.95
25/09/2019;5;35.00
25/09/2019;6;35.69
25/09/2019;7;38.89
25/09/2019;8;45.54
25/09/2019;9;49.36
25/09/2019;10;49.19
25/09/2019;11;49.11
25/09/2019;12;48.03
25/09/2019;13;48.88
25/09/2019;14;46.83
25/09/2019;15;44.16
25/09/2019;16;41.00
25/09/2019;17;41.03
25/09/2019;18;44.96
25/09/2019;19;46.99
25/09/2019;20;50.14
25/09/2019;21;51.74
25/09/2019;22;50.74
25/09/2019;23;48.59
25/09/2019;24;45.50
26/09/2019;1;49.59
26/09/2019;2;49.36
26/09/2019;3;48.28
26/09/2019;4;47.15
26/09/2019;5;46.83
26/09/2019;6;48.52
26/09/2019;7;48.59
26/09/2019;8;50.29
26/09/2019;9;51.51
26/09/2019;10;50.74
26/09/2019;11;49.84
26/09/2019;12;48.88
26/09/2019;13;48.07
26/09/2019;14;48.51
26/09/2019;15;46.82
26/09/2019;16;45.54
26/09/2019;17;45.71
26/09/2019;18;47.00
26/09/2019;19;47.21
26/09/2019;20;50.00
26/09/2019;21;50.94
26/09/2019;22;50.74
26/09/2019;23;48.59
26/09/2019;24;46.37
27/09/2019;1;49.56
27/09/2019;2;48.89
27/09/2019;3;47.89
27/09/2019;4;47.45
27/09/2019;5;47.40
27/09/2019;6;47.89
27/09/2019;7;48.53
27/09/2019;8;49.55
27/09/2019;9;50.31
27/09/2019;10;50.15
27/09/2019;11;49.55
27/09/2019;12;49.27
27/09/2019;13;48.94
27/09/2019;14;48.94
27/09/2019;15;47.89
27/09/2019;16;47.00
27/09/2019;17;46.49
27/09/2019;18;47.20
27/09/2019;19;47.19
27/09/2019;20;48.75
27/09/2019;21;50.56
27/09/2019;22;50.89
27/09/2019;23;48.59
27/09/2019;24;46.50
28/09/2019;1;49.69
28/09/2019;2;49.16
28/09/2019;3;48.89
28/09/2019;4;48.03
28/09/2019;5;47.89
28/09/2019;6;47.95
28/09/2019;7;44.40
28/09/2019;8;44.40
28/09/2019;9;44.40
28/09/2019;10;48.89
28/09/2019;11;47.52
28/09/2019;12;44.95
28/09/2019;13;46.14
28/09/2019;14;46.79
28/09/2019;15;43.82
28/09/2019;16;39.12
28/09/2019;17;37.83
28/09/2019;18;38.00
28/09/2019;19;40.25
28/09/2019;20;46.25
28/09/2019;21;49.81
28/09/2019;22;50.14
28/09/2019;23;48.76
28/09/2019;24;43.26
29/09/2019;1;48.69
29/09/2019;2;44.14
29/09/2019;3;40.50
29/09/2019;4;36.01
29/09/2019;5;35.26
29/09/2019;6;35.26
29/09/2019;7;35.92
29/09/2019;8;36.77
29/09/2019;9;38.44
29/09/2019;10;40.96
29/09/2019;11;41.50
29/09/2019;12;40.95
29/09/2019;13;40.95
29/09/2019;14;42.08
29/09/2019;15;40.94
29/09/2019;16;35.42
29/09/2019;17;35.26
29/09/2019;18;36.01
29/09/2019;19;40.95
